artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,music_genre
Yelawolf,Get Mine (feat. Kid Rock),51.0,0.0724,0.6729999999999999,263507.0,0.82,0.0,D,0.127,-4.038,Major,0.35600000000000004,177.99599999999998,0.168,Rap
Jhene Aiko,Moments,63.0,0.373,0.48,,0.643,1.1599999999999999e-05,G#,0.179,-7.62,Minor,0.217,117.443,0.237,Rap
rei brown,Wouldn't It Be Great,57.0,0.945,0.48700000000000004,,0.306,0.721,G,0.102,-13.161,Major,0.039,109.97399999999999,0.1639999999999999,Rap
Iyaz,Solo,57.0,0.1969999999999999,0.73,,0.728,0.0,B,0.1969999999999999,-3.113,Major,0.0291,,0.68,Rap
Tyga,Swap Meet,63.0,0.00392,0.893,198856.0,0.633,0.0,G,0.134,-6.436,Major,0.1939999999999999,92.51899999999999,0.772,Rap
DRAM,Gilligan,53.0,0.0289999999999999,0.875,207801.0,0.6729999999999999,0.0,C#,0.318,-7.74,Major,0.21,148.01,0.621,Rap
Rae Sremmurd,Real Chill,55.0,0.0443,0.8420000000000001,267627.0,0.609,0.0,B,0.106,-5.867000000000001,Major,0.19,129.942,0.184,Rap
"Tyler, The Creator",Tron Cat,51.0,0.0302,0.632,253747.0,0.634,0.0,G#,0.153,-8.415,Major,0.2739999999999999,81.0,0.3879999999999999,Rap
Vince Staples,FUN!,67.0,0.616,0.953,171107.0,0.5539999999999999,0.000869,C,0.106,-5.12,Major,0.076,101.01100000000001,0.457,Rap
Travis Scott,SICKO MODE,94.0,0.00513,0.8340000000000001,312820.0,0.73,0.0,G#,0.124,-3.714,Major,0.222,155.00799999999998,0.446,Rap
Papa Roach,Between Angels And Insects,61.0,0.000207,0.519,234467.0,0.961,0.00041900000000000005,D,0.195,-3.214,Minor,0.0642,93.46600000000001,0.344,Rap
Cardi B,Foreva,60.0,0.384,0.862,202919.0,0.685,0.000146,A,0.0909,-6.2810000000000015,Major,0.35200000000000004,,0.43,Rap
Disturbed,Land Of Confusion,65.0,4.44e-05,0.5529999999999999,287067.0,0.991,0.0695,G#,0.179,-3.7030000000000003,Major,0.0925,114.92,0.324,Rap
Boogie,Nigga Needs,54.0,0.226,0.608,165307.0,0.5710000000000001,0.0,F,0.146,-8.368,Minor,0.423,58.312,0.201,Rap
JID,Hasta Luego - Bonus,62.0,0.0359,0.769,,0.505,0.000106,B,0.107,-6.8820000000000014,Minor,0.252,140.063,0.297,Rap
Ty Dolla $ign,Dawsin's Breek (feat. Jeremih),52.0,0.00963,0.907,165200.0,0.7090000000000001,4.44e-06,B,0.106,-3.339,Major,0.0594,129.007,0.439,Rap
Thousand Foot Krutch,Take It Out On Me,63.0,0.00281,0.465,197373.0,0.813,0.0,G,0.0464,-4.3210000000000015,Major,0.0841,148.02700000000002,0.614,Rap
Yelawolf,Best Friend,64.0,0.0174,0.75,314280.0,0.9059999999999999,0.0,C,0.0551,-5.0280000000000005,Major,0.0477,135.96,0.562,Rap
Eminem,Brain Damage,61.0,0.009170000000000001,0.866,226733.0,0.599,0.0,D,0.0655,-7.903,Major,0.163,94.98200000000001,0.831,Rap
King Lil G,Ak47,53.0,0.47,0.7490000000000001,227987.0,0.517,0.0,B,0.136,-11.502,Major,0.295,119.90100000000001,0.15,Rap
,I Watched Her Leave,52.0,0.35,0.655,176588.0,0.493,0.0,B,0.54,-11.757,Minor,0.491,83.079,0.44,Rap
G-Eazy,Marilyn (feat. Dominique Le Jeune),60.0,0.131,0.435,196216.0,0.6409999999999999,0.0,A#,0.273,-7.274,Major,0.10400000000000001,115.53399999999999,0.156,Rap
Saving Abel,Addicted,70.0,0.0008210000000000001,0.512,222827.0,0.865,0.0,G,0.0982,-4.146,Major,0.0338,138.017,0.529,Rap
XXXTENTACION,Jocelyn Flores,90.0,0.469,0.872,119133.0,0.391,4.13e-06,C,0.297,-9.144,Minor,0.242,134.02100000000002,0.43700000000000006,Rap
Lil Yase,Mad,55.0,0.039,0.703,,0.688,0.0,D#,0.233,-8.931000000000003,Major,0.49,180.081,0.5,Rap
PnB Rock,Lovin' (feat. A Boogie Wit da Hoodie),67.0,0.0025800000000000003,0.595,,0.606,0.0,F,0.344,-6.335,Minor,0.0316,92.075,0.168,Rap
,Willy Wonka (feat. Offset),63.0,0.0071,0.879,222773.0,0.609,0.0,E,0.07200000000000001,-4.9430000000000005,Minor,0.114,123.991,0.569,Rap
Smokepurpp,Phantom,58.0,0.14,0.9390000000000001,145171.0,0.617,0.0,G,0.1119999999999999,-5.933,Minor,0.298,131.94899999999998,0.68,Rap
Big Sean,Bigger Than Me,58.0,0.29600000000000004,0.379,292520.0,0.644,0.0,A#,0.313,-7.933,Minor,0.1119999999999999,89.34899999999999,0.14400000000000002,Rap
Russ,Scared,64.0,0.652,0.597,179067.0,0.418,0.0,F,0.12,-10.03,Minor,0.177,129.94799999999998,0.313,Rap
Belly,Re Up,54.0,0.6559999999999999,0.769,259227.0,0.498,0.0,F,0.105,-9.792,Minor,0.248,104.054,0.4379999999999999,Rap
G Herbo,Bought a Tool,54.0,0.0712,0.7190000000000001,210047.0,0.695,0.0,C#,0.34600000000000003,-5.144,Major,0.37,148.034,0.605,Rap
DJ Khaled,To the Max,55.0,0.0184,0.461,,0.812,0.000375,A#,0.21,-5.776,Minor,0.24100000000000002,159.869,0.72,Rap
Post Malone,Hit This Hard,68.0,0.294,0.628,249027.0,0.5529999999999999,0.00551,C,0.0825,-8.967,Major,0.0472,140.026,0.36700000000000005,Rap
Belly,Maintain,61.0,0.3329999999999999,0.878,216240.0,0.62,0.0,D,0.391,-5.485,Major,0.1119999999999999,133.02700000000002,0.218,Rap
112,Dance with Me,60.0,0.0259,0.912,231800.0,0.511,0.0,A,0.0442,-6.365,Major,0.203,101.62799999999999,0.611,Rap
Cris Cab,Just Wanna Love You (feat. J. Balvin),65.0,0.0557,0.687,,0.7659999999999999,0.00107,B,0.146,-6.08,Major,0.054000000000000006,94.973,0.303,Rap
,The Hills,82.0,0.0671,0.58,,0.565,0.0,C,0.135,-7.065,Minor,0.0488,112.986,0.138,Rap
Trey Songz,"Touchin, Lovin (feat. Nicki Minaj)",64.0,0.0405,0.813,221972.0,0.58,8.45e-06,B,0.349,-6.724,Major,0.0746,100.045,0.4429999999999999,Rap
Youngbloodz,Presidential,47.0,0.0237,0.682,241120.0,0.523,0.0,D,0.18,-9.69,Major,0.335,170.049,0.366,Rap
Witt Lowry,Let Me Know (feat. Tori Solkowski),57.0,0.6509999999999999,0.5479999999999999,256237.0,0.7909999999999999,0.0,G,0.365,-5.904,Major,0.382,104.523,0.278,Rap
Key Glock,Dig That,54.0,0.243,0.86,152533.0,0.4589999999999999,0.0,D,0.0839,-7.131,Major,0.446,140.05700000000002,0.34700000000000003,Rap
T.I.,Go Get It,56.0,0.00212,0.366,217520.0,0.667,0.0,C#,0.3979999999999999,-5.683,Major,0.24600000000000002,,0.51,Rap
Kevin Gates,Paper Chasers,59.0,0.494,0.4639999999999999,188600.0,0.9,0.0,D,0.20600000000000002,-3.512,Major,0.349,,0.677,Rap
Pouya,Middle of the Mall,61.0,0.0818,0.8,137770.0,0.696,0.0,F#,0.121,-5.354,Minor,0.3929999999999999,159.953,0.628,Rap
Salt-N-Pepa,Push It,67.0,0.006840000000000001,0.9259999999999999,272133.0,0.6,0.00187,G,0.0901,-12.485,Major,0.0883,127.24700000000001,0.97,Rap
Brent Faiyaz,Burn One (Interlude),54.0,0.79,0.693,108562.0,0.278,0.0,D#,0.366,-11.715,Minor,0.114,85.07600000000001,0.862,Rap
Adam Calhoun,Public Enemy,51.0,0.0524,0.636,148640.0,0.688,0.0,B,0.125,-6.11,Minor,0.318,80.831,0.46,Rap
Logic,Contra,67.0,0.102,0.805,217147.0,0.8240000000000001,0.0,C#,0.198,-5.8439999999999985,Major,0.0534,,0.649,Rap
Meek Mill,Litty (feat. Tory Lanez),68.0,0.0451,0.5920000000000001,280615.0,0.701,0.0,A#,0.327,-4.0139999999999985,Minor,0.0858,129.501,0.282,Rap
Lil Uzi Vert,Grab the Wheel,63.0,0.3879999999999999,0.748,295680.0,0.48,0.0,F,0.139,-6.37,Minor,0.14,137.835,0.29600000000000004,Rap
The Diplomats,Dipset Anthem,56.0,0.0952,0.603,249040.0,0.688,0.0,C,0.24,-5.732,Major,0.244,83.508,0.45,Rap
Lil Yachty,66,73.0,0.0455,0.667,153475.0,0.723,0.00017900000000000001,F,0.213,-4.31,Minor,0.27,148.05700000000002,0.251,Rap
Mac Miller,The Question,60.0,0.0559,0.736,371871.0,0.583,0.00351,G,0.124,-6.0889999999999995,Minor,0.111,,0.27,Rap
Rae Sremmurd,This Could Be Us,72.0,0.275,0.718,206307.0,0.6920000000000001,0.0,F,0.11800000000000001,-5.06,Minor,0.14800000000000002,142.99200000000002,0.721,Rap
DeJ Loaf,Make You Fall In Love,54.0,0.213,0.636,,0.48100000000000004,0.0,G#,0.12300000000000001,-6.3229999999999995,Major,0.113,,0.34600000000000003,Rap
Tyga,Dope,50.0,0.0126,0.8,223093.0,0.516,0.0,F#,0.134,-7.3210000000000015,Major,0.2789999999999999,94.95700000000001,0.363,Rap
Rehab,Bartender Song (Sittin' At A Bar) - Alt/Rock Mix,62.0,0.111,0.6920000000000001,229040.0,0.6890000000000001,0.0,E,0.3429999999999999,-5.9879999999999995,Major,0.0461,75.983,0.6409999999999999,Rap
T.I.,Whatever You Like,75.0,0.0161,0.68,249533.0,0.687,0.0,A,0.261,-6.162000000000001,Minor,0.0709,150.053,0.467,Rap
JID,NEVER,70.0,0.0276,0.593,241682.0,0.647,1.47e-05,C#,0.0673,-7.49,Major,0.313,103.95100000000001,0.23,Rap
Kevin Gates,No Love,57.0,0.0244,0.502,198508.0,0.545,0.00148,G,0.335,-6.386,Major,0.379,120.82600000000001,0.204,Rap
Young Dolph,On God,54.0,0.0189,0.885,197853.0,0.578,0.0,C#,0.08900000000000001,-6.41,Major,0.37200000000000005,145.01,0.4529999999999999,Rap
King Lil G,Hopeless Boy (feat. David Ortiz),57.0,0.0839,0.575,,0.609,8.46e-05,F#,0.62,-8.037,Minor,0.19,93.774,0.392,Rap
$uicideBoy$,FUCKTHEPOPULATION,65.0,0.29,0.818,150187.0,0.5760000000000001,0.0,C,0.105,-7.587999999999999,Minor,0.162,96.189,0.285,Rap
Bad Meets Evil,Welcome 2 Hell,55.0,0.174,0.799,177720.0,0.935,0.0,C#,0.375,-2.4330000000000003,Major,0.32,141.957,0.8420000000000001,Rap
Jennifer Lopez,Te Guste,74.0,0.11900000000000001,0.877,,0.619,0.0,A,0.08800000000000001,-6.692,Minor,0.233,138.109,0.222,Rap
BEXEY,GO GETTA,59.0,0.0334,0.9129999999999999,146939.0,0.574,0.0,C#,0.11900000000000001,-7.022,Major,0.298,98.02799999999999,0.33,Rap
Jacquees,You (Remix) feat. Blueface - Remix,70.0,0.4639999999999999,0.723,224240.0,0.43,0.0,G#,0.1119999999999999,-9.08,Minor,0.0569,114.94,0.332,Rap
Kevin Gates,I Don't Get Tired (#IDGT) (feat. August Alsina),66.0,0.0524,0.49200000000000005,209707.0,0.698,0.0,C#,0.428,-5.606,Major,0.171,139.953,0.28800000000000003,Rap
Drake,Summers Over Interlude,59.0,0.325,0.688,106333.0,0.278,0.00601,E,0.1009999999999999,-8.804,Minor,0.0299,132.02,0.32,Rap
Chance the Rapper,Blessings,65.0,0.723,0.7140000000000001,,0.3429999999999999,5.48e-06,A#,0.102,-7.641,Major,0.38,72.348,0.37200000000000005,Rap
Kevin Gates,Word Around Town (feat. Rich Homie Quan),50.0,0.0153,0.7829999999999999,191533.0,0.615,0.0,C#,0.102,-5.5329999999999995,Major,0.1889999999999999,140.872,0.562,Rap
Miguel,waves - Tame Impala Remix,67.0,0.308,0.529,253347.0,0.894,5.38e-06,D,0.254,-3.5989999999999998,Major,0.0412,108.024,0.5429999999999999,Rap
NF,Motivated,55.0,0.05,0.499,261200.0,0.818,0.0,G,0.11,-5.1789999999999985,Major,0.37,81.104,0.40700000000000003,Rap
Yung Gravy,Mr. Clean,75.0,0.685,0.758,211150.0,0.701,6.22e-06,A,0.114,-6.053,Major,0.162,106.74,0.626,Rap
Future,Who,51.0,0.0969,0.846,192026.0,0.635,0.0,G#,0.3429999999999999,-6.5489999999999995,Major,0.22,110.03399999999999,0.51,Rap
Falling In Reverse,Pick Up The Phone,52.0,0.0294,0.445,277627.0,0.885,0.0,D,0.6729999999999999,-3.475,Minor,0.23600000000000002,105.53299999999999,0.504,Rap
Gucci Mane,Miss My Woe (feat. Rico Love),56.0,0.0918,0.693,258480.0,0.682,0.0,A,0.18600000000000003,-6.131,Major,0.331,159.95,0.193,Rap
Witt Lowry,Silicone Kingdom,56.0,0.0473,0.757,320871.0,0.648,0.0,G#,0.0938,-7.648,Major,0.312,126.046,0.452,Rap
Kendrick Lamar,GOD.,66.0,0.0347,0.706,248827.0,0.557,0.0,C,0.276,-5.8,Major,0.0813,132.98,0.205,Rap
,Huey,56.0,0.55,0.423,112067.0,0.59,4.22e-05,A,0.306,-7.37,Minor,0.156,76.035,0.387,Rap
Dreezy,Love Someone (feat. Jacquees),52.0,0.048,0.735,247721.0,0.473,0.0,C#,0.221,-9.547,Major,0.196,124.178,0.439,Rap
Rae Sremmurd,Come Get Her,76.0,0.184,0.687,212947.0,0.563,0.0,D,0.0681,-6.2139999999999995,Major,0.163,185.05599999999998,0.1119999999999999,Rap
American Authors,Stay Around,60.0,0.00137,0.645,221320.0,0.905,4.79e-05,B,0.0699,-5.052,Minor,0.1169999999999999,,0.385,Rap
Souls Of Mischief,93 'Til Infinity,69.0,0.125,0.59,286440.0,0.672,1.04e-06,C#,0.147,-11.792,Major,0.41200000000000003,206.247,0.688,Rap
T-Pain,5 O'Clock,61.0,0.168,0.4,281533.0,0.882,0.0,G,0.124,-1.9580000000000002,Minor,0.3339999999999999,167.114,0.385,Rap
Young Thug,Audemar (feat. Tracy T),54.0,0.0296,0.907,,0.499,0.0,G#,0.11800000000000001,-9.985,Major,0.256,131.97,0.5589999999999999,Rap
Yung Gravy,1 Thot 2 Thot Red Thot Blue Thot,76.0,0.14800000000000002,0.79,131139.0,0.768,0.000947,F#,0.126,-5.638,Major,0.284,80.029,0.691,Rap
The Notorious B.I.G.,Hypnotize,70.0,0.17600000000000002,0.895,,0.6940000000000001,0.0,A,0.292,-4.3839999999999995,Major,0.275,93.944,0.632,Rap
Macklemore,And We Danced (feat. Ziggy Stardust),65.0,0.4579999999999999,0.758,246213.0,0.6759999999999999,0.0,F,0.0954,-6.598,Major,0.0792,124.99799999999999,0.7120000000000001,Rap
Falling In Reverse,Superhero,55.0,0.000424,0.35,193447.0,0.971,0.0,C#,0.21600000000000003,-2.842,Minor,0.0821,173.023,0.513,Rap
Mario,Let Me Love You,80.0,0.235,0.6559999999999999,256733.0,0.578,0.0,G,0.11800000000000001,-8.97,Minor,0.0922,94.514,0.556,Rap
Logic,BoomTrap Protocol,64.0,0.0637,0.746,221360.0,0.531,2.66e-06,A#,0.11800000000000001,-5.607,Minor,0.0379,77.047,0.321,Rap
Westside Connection,"The Gangsta, The Killa And The Dope Dealer",55.0,0.34,0.805,251067.0,0.737,0.0,B,0.9009999999999999,-7.284,Major,0.251,92.929,0.486,Rap
Tory Lanez,TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix,84.0,0.0226,0.698,248521.0,0.66,0.0,C,0.0622,-7.882999999999999,Major,0.052000000000000005,159.94899999999998,0.451,Rap
Kota the Friend,Smile,53.0,0.764,0.828,160179.0,0.3939999999999999,0.0,A,0.109,-9.837,Major,0.1,,0.47600000000000003,Rap
Lil Uzi Vert,Paradise,59.0,0.0291,0.594,172704.0,0.85,0.0,D,0.11,-6.525,Major,0.0954,100.00200000000001,0.228,Rap
Swizz Beatz,Echo,57.0,0.711,0.598,305354.0,0.785,0.0,A#,0.115,-3.488,Major,0.29,,0.8240000000000001,Rap
Nicki Minaj,Roman's Revenge,51.0,0.518,0.802,276173.0,0.9470000000000001,0.0,A#,0.34600000000000003,-2.8680000000000003,Major,0.311,112.416,0.444,Rap
Drake,Bria's Interlude (feat. Omarion),66.0,0.209,0.49,139575.0,0.507,0.0010400000000000001,D,0.11900000000000001,-6.205,Minor,0.0849,147.037,0.237,Rap
Wale,All Star Break Up,53.0,0.28600000000000003,0.75,216744.0,0.695,0.0,D,0.302,-6.495,Major,0.273,139.247,0.655,Rap
Frank Ocean,Nights,78.0,0.42,0.466,307151.0,0.5479999999999999,1.01e-06,F,0.113,-9.362,Minor,0.11800000000000001,,0.423,Rap
Everlast,White Trash Beautiful,54.0,0.0144,0.628,241333.0,0.706,0.0121,G,0.0747,-5.3420000000000005,Major,0.0286,79.985,0.473,Rap
,New Flame,70.0,0.0649,0.7090000000000001,244133.0,0.638,0.0,C#,0.0969,-4.3,Major,0.0405,141.994,0.4679999999999999,Rap
Mac Miller,Of The Soul,57.0,0.643,0.621,213303.0,0.6990000000000001,0.0,A,0.0593,-7.614,Minor,0.298,89.77600000000001,0.4039999999999999,Rap
Jaden Smith,B,60.0,0.2269999999999999,0.515,186176.0,0.391,0.0,D,0.355,-11.109000000000002,Minor,0.0575,144.487,0.47,Rap
Iyaz,Pretty Girls (feat. Travie McCoy),55.0,0.0386,0.647,223507.0,0.7490000000000001,0.0,G#,0.298,-5.019,Major,0.0478,76.84,0.659,Rap
Iamjakehill,London on My Mind,54.0,0.484,0.757,202548.0,0.447,0.0,F,0.122,-11.681,Major,0.0939,,0.462,Rap
Kid Cudi,Flight At First Sight/Advanced,50.0,0.1989999999999999,0.813,236760.0,0.721,0.00248,F,0.0949,-7.4270000000000005,Minor,0.0691,114.00200000000001,0.3979999999999999,Rap
Saweetie,ICY GRL (feat. Kehlani) - Bae Mix,58.0,0.0155,0.8759999999999999,148118.0,0.609,1.38e-06,A,0.0712,-7.234,Minor,0.223,103.214,0.6729999999999999,Rap
Problem,Like Whaaat (feat. Bad Lucc),55.0,0.327,0.769,209616.0,0.6659999999999999,0.0,C#,0.124,-7.542999999999998,Major,0.0645,92.995,0.1939999999999999,Rap
Flyleaf,All Around Me,65.0,0.0338,0.479,198467.0,0.884,0.0,A,0.0802,-4.762,Major,0.0483,146.922,0.452,Rap
Russ,Yung God,63.0,0.184,0.5479999999999999,167576.0,0.75,0.0,G,0.42200000000000004,-2.949,Major,0.53,192.15900000000002,0.49700000000000005,Rap
JID,Mounted Up,58.0,0.0195,0.741,182582.0,0.606,0.000333,G#,0.337,-7.832999999999998,Major,0.253,108.126,0.455,Rap
Big Sean,Same Time Pt. 1,52.0,0.7120000000000001,0.524,89867.0,0.489,0.0,C#,0.311,-7.142,Major,0.309,117.296,0.6829999999999999,Rap
Eminem,No Love,72.0,0.11900000000000001,0.522,,0.932,0.0,B,0.177,-2.87,Major,0.255,,0.33,Rap
Lupe Fiasco,Superstar (feat. Matthew Santos),67.0,0.207,0.5720000000000001,289000.0,0.8220000000000001,0.0,B,0.359,-6.015,Minor,0.361,94.81200000000001,0.47200000000000003,Rap
Hollywood Undead,Hear Me Now,58.0,0.0002,0.457,214267.0,0.838,0.000102,G,0.888,-3.7939999999999996,Major,0.0348,85.98899999999999,0.359,Rap
,High For Hours,64.0,0.504,0.878,251309.0,0.4429999999999999,0.0,C#,0.18,-10.054,Major,0.41,95.554,0.672,Rap
Mac Miller,The Mourning After,49.0,0.872,0.5720000000000001,188065.0,0.634,0.000543,G,0.43200000000000005,-9.726,Major,0.305,80.265,0.3929999999999999,Rap
Blackstreet,Before I Let You Go,57.0,0.325,0.67,299800.0,0.4679999999999999,0.0,C#,0.0516,-6.725,Minor,0.0328,140.069,0.486,Rap
J. Cole,False Prophets,64.0,0.698,0.73,237427.0,0.747,1.63e-05,G#,0.152,-9.496,Minor,0.324,90.039,0.7509999999999999,Rap
Lil Rob,Linda Mujer,47.0,0.513,0.737,268200.0,0.541,0.0214,E,0.284,-8.17,Major,0.156,147.025,0.598,Rap
Josh A,In Flames,51.0,0.209,0.53,140530.0,0.5760000000000001,0.0,C#,0.331,-7.605,Minor,0.177,143.828,0.5589999999999999,Rap
Blueface,Don't Chase Me,51.0,0.828,0.772,165907.0,0.5,0.0,F,0.128,-9.809,Major,0.0542,93.02799999999999,0.506,Rap
El Alfa,"Pomposo (Remix) [feat. Yomel el Meloso, Shadow Blow & Bulova]",61.0,0.305,0.871,225600.0,0.9309999999999999,0.00275,G#,0.2319999999999999,-3.647,Major,0.0503,125.03,0.767,Rap
Jon Bellion,An Immigrant,49.0,0.243,0.5920000000000001,181180.0,0.511,0.0,C,0.0247,-8.763,Major,0.41700000000000004,91.571,0.597,Rap
Shy Glizzy,Money Set (feat. Young Thug),57.0,0.0901,0.862,189536.0,0.7190000000000001,0.0,F#,0.094,-3.755,Minor,0.129,135.042,0.541,Rap
Bone Thugs-N-Harmony,Shotz to Tha Double Glock,48.0,0.0294,0.7829999999999999,282253.0,0.556,0.000154,C,0.105,-9.267000000000001,Major,0.0845,,0.542,Rap
Cardi B,Pull Up,53.0,0.622,0.8390000000000001,162730.0,0.598,0.0,A,0.149,-6.732,Minor,0.4589999999999999,144.566,0.524,Rap
Papa Roach,The Ending,62.0,0.1,0.539,,0.894,1.6899999999999994e-05,A,0.1,-4.4830000000000005,Minor,0.0469,90.00399999999999,0.509,Rap
Post Malone,Psycho (feat. Ty Dolla $ign),89.0,0.58,0.7390000000000001,221440.0,0.5589999999999999,0.0,G#,0.1119999999999999,-8.011000000000001,Major,0.1169999999999999,140.124,0.439,Rap
Lil Yachty,she ready,63.0,0.0572,0.825,185987.0,0.718,0.0,C,0.10400000000000001,-3.4819999999999998,Major,0.0838,,0.69,Rap
Bazanji,What It Feels Like,59.0,0.068,0.716,,0.629,0.0,E,0.138,-6.091,Minor,0.0376,151.947,0.16,Rap
Eminem,You Don't Know,62.0,0.0116,0.767,257907.0,0.8640000000000001,0.0,A#,0.0957,-1.847,Minor,0.133,85.475,0.747,Rap
Childish Gambino,Riot,51.0,0.000225,0.498,125120.0,0.9420000000000001,8.7e-06,F,0.41,-6.664,Major,0.07,,0.6,Rap
Theory of a Deadman,All or Nothing,56.0,0.0289,0.419,,0.785,0.0,A#,0.0799,-4.4830000000000005,Minor,0.0313,152.053,0.332,Rap
Smokepurpp,Fingers Blue (feat. Travis Scott),62.0,0.34,0.879,,0.882,1.58e-05,C,0.135,-5.47,Minor,0.239,130.034,0.8370000000000001,Rap
MadeinTYO,Chucky Cheese,66.0,0.523,0.89,165293.0,0.542,0.0,A#,0.12300000000000001,-4.8260000000000005,Minor,0.314,78.458,0.565,Rap
Carnage,Mase in '97,58.0,0.308,0.684,,0.785,2.6899999999999997e-05,B,0.15,-3.903,Major,0.2739999999999999,143.84,0.486,Rap
Hollywood Undead,Medicine,53.0,0.000314,0.531,206613.0,0.883,0.00483,E,0.253,-7.231,Minor,0.0776,179.862,0.662,Rap
Shy Glizzy,Loving Me,58.0,0.0899,0.799,194053.0,0.5479999999999999,0.0,G,0.10800000000000001,-5.849,Major,0.07,141.977,0.606,Rap
Upchurch,Yz,58.0,0.0241,0.809,174480.0,0.95,3.53e-05,C#,0.215,-7.655,Major,0.1,140.055,0.787,Rap
Lil Dicky,Freaky Friday (feat. Chris Brown),82.0,0.147,0.755,216632.0,0.599,0.0,G#,0.109,-5.042,Major,0.2239999999999999,133.123,0.755,Rap
Lil Baby,Deep End (Lil Baby & Gunna),65.0,0.2689999999999999,0.669,174662.0,0.54,0.0,B,0.0982,-8.118,Major,0.5,150.18,0.415,Rap
Kendrick Lamar,Swimming Pools (Drank),71.0,0.00627,0.5770000000000001,247800.0,0.447,0.00022,G#,0.0899,-5.892,Major,0.2769999999999999,74.236,0.1889999999999999,Rap
Drakeo the Ruler,Out The Slums (feat. 03 Greedo),50.0,0.183,0.8270000000000001,194496.0,0.5670000000000001,0.0,G,0.121,-5.95,Major,0.276,94.971,0.39,Rap
Eminem,Space Bound,72.0,0.0417,0.6679999999999999,278640.0,0.8859999999999999,0.0,C,0.4589999999999999,-3.4739999999999998,Major,0.1169999999999999,142.002,0.503,Rap
SinceWhen,Us Ft. Lil Peep & Lil Tracy,60.0,0.0128,0.5710000000000001,145633.0,0.58,0.0,F,0.10800000000000001,-5.973,Major,0.0379,149.127,0.0607,Rap
Saliva,Lose Yourself,60.0,0.0002299999999999,0.43700000000000006,264011.0,0.9109999999999999,2.13e-06,G,0.239,-5.524,Major,0.0825,172.046,0.568,Rap
Aer,Like the Way,48.0,0.122,0.8590000000000001,207417.0,0.6970000000000001,0.0,A,0.0887,-6.108,Major,0.11900000000000001,89.995,0.5489999999999999,Rap
Logic,One Day (feat. Ryan Tedder),63.0,0.11800000000000001,0.529,199867.0,0.871,0.000164,A#,0.115,-5.831,Major,0.155,189.83700000000002,0.272,Rap
DJ Khaled,I'm On One,67.0,0.0579999999999999,0.508,296147.0,0.809,0.0,B,0.608,-3.4539999999999997,Minor,0.292,149.999,0.489,Rap
Mac Miller,Play Ya Cards,46.0,0.28300000000000003,0.743,138797.0,0.7559999999999999,0.0,A,0.187,-3.2039999999999997,Minor,0.139,109.85600000000001,0.7929999999999999,Rap
Kodak Black,Slayed,52.0,0.249,0.815,,0.7190000000000001,0.0,G#,0.057,-4.785,Major,0.29100000000000004,135.061,0.435,Rap
Vince Staples,No Bleedin,54.0,0.0862,0.845,123507.0,0.8079999999999999,0.0,A,0.424,-5.849,Major,0.2189999999999999,94.05799999999999,0.526,Rap
Eminem,Phenomenal,63.0,0.153,0.64,282547.0,0.841,0.0,C#,0.0457,-2.426,Minor,0.0466,121.075,0.0471,Rap
Gunna,Pedestrian,67.0,0.0906,0.736,225381.0,0.578,1.58e-06,G,0.319,-7.3870000000000005,Major,0.129,172.96,0.133,Rap
Drake,Big Rings,64.0,0.00196,0.7759999999999999,217707.0,0.675,0.0,G#,0.2269999999999999,-6.224,Minor,0.266,131.984,0.271,Rap
T-Pain,U Up,55.0,0.0076,0.647,157390.0,0.484,0.0,A,0.4379999999999999,-10.315999999999999,Major,0.301,,0.154,Rap
Meek Mill,Almost Slipped,67.0,0.24600000000000002,0.49,246793.0,0.6509999999999999,0.0,G#,0.233,-6.24,Major,0.251,164.213,0.46,Rap
Adam Calhoun,Huck Fosier,56.0,0.0172,0.705,161656.0,0.777,0.0,C#,0.382,-6.899,Minor,0.204,130.023,0.44,Rap
Lil' Kim,Go Awff,55.0,0.225,0.612,192389.0,0.642,0.0,G#,0.17600000000000002,-5.257999999999999,Major,0.10300000000000001,59.963,0.561,Rap
Eminem,When The Music Stops,62.0,0.0555,0.764,,0.5529999999999999,0.0,G#,0.0783,-3.719,Minor,0.0837,93.008,0.10300000000000001,Rap
Bazanji,23 Freestyle,59.0,0.107,0.705,,0.765,0.0,B,0.122,-7.495,Minor,0.0513,135.957,0.24100000000000002,Rap
Tech N9ne,Speedom (Wwc2),60.0,0.11,0.7090000000000001,295307.0,0.934,0.0,A#,0.2689999999999999,-3.512,Minor,0.133,130.083,0.7340000000000001,Rap
Sik World,Demons,50.0,0.435,0.8340000000000001,200625.0,0.654,0.0,F#,0.154,-9.434,Major,0.124,140.007,0.488,Rap
Hopsin,Ill Mind 6: Old Friend,50.0,0.0462,0.645,,0.7140000000000001,0.0,B,0.1669999999999999,-8.362,Minor,0.0861,91.971,0.0847,Rap
blackbear,Shake Ya Ass (feat. P-Lo),56.0,0.0737,0.877,201600.0,0.799,0.0,F#,0.0867,-3.424,Major,0.212,99.98700000000001,0.573,Rap
IDK,No Wave (feat. Denzel Curry),55.0,0.0172,0.7,188444.0,0.718,0.0,A#,0.203,-5.61,Minor,0.0318,135.017,0.498,Rap
